ID,REFERENCE_ID,REMITTER_ID,AMOUNT,STATUS_CODE,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID
104042,r15d00000000386,DOLEUSTX*R8,257.000,7,RECONCILED,257.000,USD
104043,r15d00000000389,DOLEUSTX*R8,260.000,7,RECONCILED,260.000,USD
104044,r15d00000000388,DOLEUSTX*R8,259.000,7,RECONCILED,259.000,USD
104045,r15d00000000379,DOLEUSTX*R8,250.000,7,RECONCILED,250.000,USD
104046,r15d00000000375,DOLEUSTX*R8,246.000,7,RECONCILED,246.000,USD
104047,r15d00000000394,DOLEUSTX*R8,265.000,7,RECONCILED,265.000,USD
104048,r15d00000000376,DOLEUSTX*R8,247.000,7,RECONCILED,247.000,USD
104049,r15d00000000391,DOLEUSTX*R8,262.000,7,RECONCILED,262.000,USD
104050,r15d00000000383,DOLEUSTX*R8,254.000,7,RECONCILED,254.000,USD
104051,r15d00000000380,DOLEUSTX*R8,251.000,7,RECONCILED,251.000,USD
104052,r15d00000000397,DOLEUSTX*R8,268.000,7,RECONCILED,268.000,USD
104053,r15d00000000385,DOLEUSTX*R8,256.000,7,RECONCILED,256.000,USD
104054,r15d00000000396,DOLEUSTX*R8,267.000,7,RECONCILED,267.000,USD
104055,r15d00000000401,DOLEUSTX*R8,272.000,7,RECONCILED,272.000,USD
104056,r15d00000000390,DOLEUSTX*R8,261.000,7,RECONCILED,261.000,USD
104057,r15d00000000400,DOLEUSTX*R8,271.000,7,RECONCILED,271.000,USD
104058,r15d00000000403,DOLEUSTX*R8,274.000,7,RECONCILED,274.000,USD
104059,r15d00000000407,DOLEUSTX*R8,278.000,7,RECONCILED,278.000,USD
104060,r15d00000000392,DOLEUSTX*R8,263.000,7,RECONCILED,263.000,USD
104061,r15d00000000405,DOLEUSTX*R8,276.000,7,RECONCILED,276.000,USD
104062,r15d00000000398,DOLEUSTX*R8,269.000,7,RECONCILED,269.000,USD
104063,r15d00000000387,DOLEUSTX*R8,258.000,7,RECONCILED,258.000,USD
104064,r15d00000000408,DOLEUSTX*R8,279.000,7,RECONCILED,279.000,USD
104065,r15d00000000406,DOLEUSTX*R8,277.000,7,RECONCILED,277.000,USD
104066,r15d00000000393,DOLEUSTX*R8,264.000,7,RECONCILED,264.000,USD
104067,r15d00000000413,DOLEUSTX*R8,284.000,7,RECONCILED,284.000,USD
104068,r15d00000000412,DOLEUSTX*R8,283.000,7,RECONCILED,283.000,USD
104069,r15d00000000395,DOLEUSTX*R8,266.000,7,RECONCILED,266.000,USD
104070,r15d00000000411,DOLEUSTX*R8,282.000,7,RECONCILED,282.000,USD
104071,r15d00000000416,DOLEUSTX*R8,287.000,7,RECONCILED,287.000,USD
104072,r15d00000000417,DOLEUSTX*R8,288.000,7,RECONCILED,288.000,USD
104073,r15d00000000399,DOLEUSTX*R8,270.000,7,RECONCILED,270.000,USD
104074,r15d00000000410,DOLEUSTX*R8,281.000,7,RECONCILED,281.000,USD
104075,r15d00000000419,DOLEUSTX*R8,290.000,7,RECONCILED,290.000,USD
104076,r15d00000000420,DOLEUSTX*R8,291.000,7,RECONCILED,291.000,USD
104077,r15d00000000415,DOLEUSTX*R8,286.000,7,RECONCILED,286.000,USD
104078,r15d00000000402,DOLEUSTX*R8,273.000,7,RECONCILED,273.000,USD
104079,r15d00000000424,DOLEUSTX*R8,295.000,7,RECONCILED,295.000,USD
104080,r15d00000000423,DOLEUSTX*R8,294.000,7,RECONCILED,294.000,USD
104081,r15d00000000404,DOLEUSTX*R8,275.000,7,RECONCILED,275.000,USD
104082,r15d00000000418,DOLEUSTX*R8,289.000,7,RECONCILED,289.000,USD
104083,r15d00000000429,DOLEUSTX*R8,300.000,7,RECONCILED,300.000,USD
104084,r15d00000000428,DOLEUSTX*R8,299.000,7,RECONCILED,299.000,USD
104085,r15d00000000409,DOLEUSTX*R8,280.000,7,RECONCILED,280.000,USD
104086,r15d00000000422,DOLEUSTX*R8,293.000,7,RECONCILED,293.000,USD
104087,r15d00000000414,DOLEUSTX*R8,285.000,7,RECONCILED,285.000,USD
104088,r15d00000000426,DOLEUSTX*R8,297.000,7,RECONCILED,297.000,USD
104089,r15d00000000435,DOLEUSTX*R8,306.000,7,RECONCILED,306.000,USD
104090,r15d00000000432,DOLEUSTX*R8,303.000,7,RECONCILED,303.000,USD
104091,r15d00000000421,DOLEUSTX*R8,292.000,7,RECONCILED,292.000,USD
104092,r15d00000000431,DOLEUSTX*R8,302.000,7,RECONCILED,302.000,USD
104093,r15d00000000434,DOLEUSTX*R8,305.000,7,RECONCILED,305.000,USD
104094,r15d00000000437,DOLEUSTX*R8,308.000,7,RECONCILED,308.000,USD
104095,r15d00000000433,DOLEUSTX*R8,304.000,7,RECONCILED,304.000,USD
104096,r15d00000000425,DOLEUSTX*R8,296.000,7,RECONCILED,296.000,USD
104097,r15d00000000439,DOLEUSTX*R8,310.000,7,RECONCILED,310.000,USD
104098,r15d00000000427,DOLEUSTX*R8,298.000,7,RECONCILED,298.000,USD
104099,r15d00000000440,DOLEUSTX*R8,311.000,7,RECONCILED,311.000,USD
104100,r15d00000000442,DOLEUSTX*R8,313.000,7,RECONCILED,313.000,USD
104101,r15d00000000430,DOLEUSTX*R8,301.000,7,RECONCILED,301.000,USD
104102,r15d00000000441,DOLEUSTX*R8,312.000,7,RECONCILED,312.000,USD
104103,r15d00000000445,DOLEUSTX*R8,316.000,7,RECONCILED,316.000,USD
104104,r15d00000000444,DOLEUSTX*R8,315.000,7,RECONCILED,315.000,USD
104105,r15d00000000436,DOLEUSTX*R8,307.000,7,RECONCILED,307.000,USD
104106,r15d00000000448,DOLEUSTX*R8,319.000,7,RECONCILED,319.000,USD
104107,r15d00000000446,DOLEUSTX*R8,317.000,7,RECONCILED,317.000,USD
104108,r15d00000000447,DOLEUSTX*R8,318.000,7,RECONCILED,318.000,USD
104109,r15d00000000438,DOLEUSTX*R8,309.000,7,RECONCILED,309.000,USD
104110,r15d00000000454,DOLEUSTX*R8,325.000,7,RECONCILED,325.000,USD
104111,r15d00000000443,DOLEUSTX*R8,314.000,7,RECONCILED,314.000,USD
104112,r15d00000000452,DOLEUSTX*R8,323.000,7,RECONCILED,323.000,USD
104113,r15d00000000451,DOLEUSTX*R8,322.000,7,RECONCILED,322.000,USD
104114,r15d00000000457,DOLEUSTX*R8,328.000,7,RECONCILED,328.000,USD
104115,r15d00000000449,DOLEUSTX*R8,320.000,7,RECONCILED,320.000,USD
104116,r15d00000000456,DOLEUSTX*R8,327.000,7,RECONCILED,327.000,USD
104117,r15d00000000455,DOLEUSTX*R8,326.000,7,RECONCILED,326.000,USD
104118,r15d00000000450,DOLEUSTX*R8,321.000,7,RECONCILED,321.000,USD
104119,r15d00000000453,DOLEUSTX*R8,324.000,7,RECONCILED,324.000,USD
104120,r15d00000000462,DOLEUSTX*R8,333.000,7,RECONCILED,333.000,USD
104121,r15d00000000458,DOLEUSTX*R8,329.000,7,RECONCILED,329.000,USD
104122,r15d00000000464,DOLEUSTX*R8,335.000,7,RECONCILED,335.000,USD
104123,r15d00000000459,DOLEUSTX*R8,330.000,7,RECONCILED,330.000,USD
104124,r15d00000000461,DOLEUSTX*R8,332.000,7,RECONCILED,332.000,USD
104125,r15d00000000463,DOLEUSTX*R8,334.000,7,RECONCILED,334.000,USD
104126,r15d00000000469,DOLEUSTX*R8,340.000,7,RECONCILED,340.000,USD
104127,r15d00000000466,DOLEUSTX*R8,337.000,7,RECONCILED,337.000,USD
104128,r15d00000000467,DOLEUSTX*R8,338.000,7,RECONCILED,338.000,USD
104129,r15d00000000470,DOLEUSTX*R8,341.000,7,RECONCILED,341.000,USD
104130,r15d00000000471,DOLEUSTX*R8,342.000,7,RECONCILED,342.000,USD
104131,r15d00000000460,DOLEUSTX*R8,331.000,7,RECONCILED,331.000,USD
104132,r15d00000000472,DOLEUSTX*R8,343.000,7,RECONCILED,343.000,USD
104133,r15d00000000465,DOLEUSTX*R8,336.000,7,RECONCILED,336.000,USD
104134,r15d00000000476,DOLEUSTX*R8,347.000,7,RECONCILED,347.000,USD
104135,r15d00000000477,DOLEUSTX*R8,348.000,7,RECONCILED,348.000,USD
104136,r15d00000000474,DOLEUSTX*R8,345.000,7,RECONCILED,345.000,USD
104137,r15d00000000478,DOLEUSTX*R8,349.000,7,RECONCILED,349.000,USD
104138,r15d00000000468,DOLEUSTX*R8,339.000,7,RECONCILED,339.000,USD
104139,r15d00000000481,DOLEUSTX*R8,352.000,7,RECONCILED,352.000,USD
104140,r15d00000000479,DOLEUSTX*R8,350.000,7,RECONCILED,350.000,USD
104141,r15d00000000482,DOLEUSTX*R8,353.000,7,RECONCILED,353.000,USD
104142,r15d00000000473,DOLEUSTX*R8,344.000,7,RECONCILED,344.000,USD
104143,r15d00000000484,DOLEUSTX*R8,355.000,7,RECONCILED,355.000,USD
104144,r15d00000000483,DOLEUSTX*R8,354.000,7,RECONCILED,354.000,USD
104145,r15d00000000486,DOLEUSTX*R8,357.000,7,RECONCILED,357.000,USD
104146,r15d00000000475,DOLEUSTX*R8,346.000,7,RECONCILED,346.000,USD
104147,r15d00000000488,DOLEUSTX*R8,359.000,7,RECONCILED,359.000,USD
104148,r15d00000000490,DOLEUSTX*R8,361.000,7,RECONCILED,361.000,USD
104149,r15d00000000480,DOLEUSTX*R8,351.000,7,RECONCILED,351.000,USD
104150,r15d00000000489,DOLEUSTX*R8,360.000,7,RECONCILED,360.000,USD
104151,r15d00000000485,DOLEUSTX*R8,356.000,7,RECONCILED,356.000,USD
104152,r15d00000000492,DOLEUSTX*R8,363.000,7,RECONCILED,363.000,USD
104153,r15d00000000493,DOLEUSTX*R8,364.000,7,RECONCILED,364.000,USD
104154,r15d00000000495,DOLEUSTX*R8,366.000,7,RECONCILED,366.000,USD
104155,r15d00000000487,DOLEUSTX*R8,358.000,7,RECONCILED,358.000,USD
104156,r15d00000000497,DOLEUSTX*R8,368.000,7,RECONCILED,368.000,USD
104157,r15d00000000496,DOLEUSTX*R8,367.000,7,RECONCILED,367.000,USD
104158,r15d00000000498,DOLEUSTX*R8,369.000,7,RECONCILED,369.000,USD
104159,r15d00000000500,DOLEUSTX*R8,371.000,7,RECONCILED,371.000,USD
104160,r15d00000000491,DOLEUSTX*R8,362.000,7,RECONCILED,362.000,USD
104161,r15d00000000499,DOLEUSTX*R8,370.000,7,RECONCILED,370.000,USD
104162,r15d00000000503,DOLEUSTX*R8,374.000,7,RECONCILED,374.000,USD
104163,r15d00000000504,DOLEUSTX*R8,375.000,7,RECONCILED,375.000,USD
104164,r15d00000000502,DOLEUSTX*R8,373.000,7,RECONCILED,373.000,USD
104165,r15d00000000508,DOLEUSTX*R8,379.000,7,RECONCILED,379.000,USD
104166,r15d00000000507,DOLEUSTX*R8,378.000,7,RECONCILED,378.000,USD
104167,r15d00000000494,DOLEUSTX*R8,365.000,7,RECONCILED,365.000,USD
104168,r15d00000000509,DOLEUSTX*R8,380.000,7,RECONCILED,380.000,USD
104169,r15d00000000506,DOLEUSTX*R8,377.000,7,RECONCILED,377.000,USD
104170,r15d00000000513,DOLEUSTX*R8,384.000,7,RECONCILED,384.000,USD
104171,r15d00000000515,DOLEUSTX*R8,386.000,7,RECONCILED,386.000,USD
104172,r15d00000000520,DOLEUSTX*R8,391.000,7,RECONCILED,391.000,USD
104173,r15d00000000516,DOLEUSTX*R8,387.000,7,RECONCILED,387.000,USD
104174,r15d00000000511,DOLEUSTX*R8,382.000,7,RECONCILED,382.000,USD
104175,r15d00000000523,DOLEUSTX*R8,394.000,7,RECONCILED,394.000,USD
104176,r15d00000000514,DOLEUSTX*R8,385.000,7,RECONCILED,385.000,USD
104177,r15d00000000519,DOLEUSTX*R8,390.000,7,RECONCILED,390.000,USD
104178,r15d00000000526,DOLEUSTX*R8,397.000,7,RECONCILED,397.000,USD
104179,r15d00000000501,DOLEUSTX*R8,372.000,7,RECONCILED,372.000,USD
104180,r15d00000000525,DOLEUSTX*R8,396.000,7,RECONCILED,396.000,USD
104181,r15d00000000517,DOLEUSTX*R8,388.000,7,RECONCILED,388.000,USD
104182,r15d00000000530,DOLEUSTX*R8,401.000,7,RECONCILED,401.000,USD
104183,r15d00000000505,DOLEUSTX*R8,376.000,7,RECONCILED,376.000,USD
104184,r15d00000000524,DOLEUSTX*R8,395.000,7,RECONCILED,395.000,USD
104185,r15d00000000510,DOLEUSTX*R8,381.000,7,RECONCILED,381.000,USD
104186,r15d00000000529,DOLEUSTX*R8,400.000,7,RECONCILED,400.000,USD
104187,r15d00000000537,DOLEUSTX*R8,408.000,7,RECONCILED,408.000,USD
104188,r15d00000000536,DOLEUSTX*R8,407.000,7,RECONCILED,407.000,USD
104189,r15d00000000512,DOLEUSTX*R8,383.000,7,RECONCILED,383.000,USD
104190,r15d00000000532,DOLEUSTX*R8,403.000,7,RECONCILED,403.000,USD
104191,r15d00000000518,DOLEUSTX*R8,389.000,7,RECONCILED,389.000,USD
104192,r15d00000000527,DOLEUSTX*R8,398.000,7,RECONCILED,398.000,USD
104193,r15d00000000538,DOLEUSTX*R8,409.000,7,RECONCILED,409.000,USD
104194,r15d00000000521,DOLEUSTX*R8,392.000,7,RECONCILED,392.000,USD
104195,r15d00000000531,DOLEUSTX*R8,402.000,7,RECONCILED,402.000,USD
104196,r15d00000000543,DOLEUSTX*R8,414.000,7,RECONCILED,414.000,USD
104197,r15d00000000522,DOLEUSTX*R8,393.000,7,RECONCILED,393.000,USD
104198,r15d00000000541,DOLEUSTX*R8,412.000,7,RECONCILED,412.000,USD
104199,r15d00000000533,DOLEUSTX*R8,404.000,7,RECONCILED,404.000,USD
104200,r15d00000000528,DOLEUSTX*R8,399.000,7,RECONCILED,399.000,USD
104201,r15d00000000546,DOLEUSTX*R8,417.000,7,RECONCILED,417.000,USD
104202,r15d00000000547,DOLEUSTX*R8,418.000,7,RECONCILED,418.000,USD
104203,r15d00000000551,DOLEUSTX*R8,422.000,7,RECONCILED,422.000,USD
104204,r15d00000000540,DOLEUSTX*R8,411.000,7,RECONCILED,411.000,USD
104205,r15d00000000534,DOLEUSTX*R8,405.000,7,RECONCILED,405.000,USD
104206,r15d00000000549,DOLEUSTX*R8,420.000,7,RECONCILED,420.000,USD
104207,r15d00000000542,DOLEUSTX*R8,413.000,7,RECONCILED,413.000,USD
104208,r15d00000000535,DOLEUSTX*R8,406.000,7,RECONCILED,406.000,USD
104209,r15d00000000539,DOLEUSTX*R8,410.000,7,RECONCILED,410.000,USD
104210,r15d00000000545,DOLEUSTX*R8,416.000,7,RECONCILED,416.000,USD
104211,r15d00000000557,DOLEUSTX*R8,428.000,7,RECONCILED,428.000,USD
104212,r15d00000000554,DOLEUSTX*R8,425.000,7,RECONCILED,425.000,USD
104213,r15d00000000555,DOLEUSTX*R8,426.000,7,RECONCILED,426.000,USD
104214,r15d00000000556,DOLEUSTX*R8,427.000,7,RECONCILED,427.000,USD
104215,r15d00000000544,DOLEUSTX*R8,415.000,7,RECONCILED,415.000,USD
104216,r15d00000000550,DOLEUSTX*R8,421.000,7,RECONCILED,421.000,USD
104217,r15d00000000553,DOLEUSTX*R8,424.000,7,RECONCILED,424.000,USD
104218,r15d00000000548,DOLEUSTX*R8,419.000,7,RECONCILED,419.000,USD
104219,r15d00000000562,DOLEUSTX*R8,433.000,7,RECONCILED,433.000,USD
104220,r15d00000000560,DOLEUSTX*R8,431.000,7,RECONCILED,431.000,USD
104221,r15d00000000568,DOLEUSTX*R8,439.000,7,RECONCILED,439.000,USD
104222,r15d00000000552,DOLEUSTX*R8,423.000,7,RECONCILED,423.000,USD
104223,r15d00000000564,DOLEUSTX*R8,435.000,7,RECONCILED,435.000,USD
104224,r15d00000000559,DOLEUSTX*R8,430.000,7,RECONCILED,430.000,USD
104225,r15d00000000558,DOLEUSTX*R8,429.000,7,RECONCILED,429.000,USD
104226,r15d00000000567,DOLEUSTX*R8,438.000,7,RECONCILED,438.000,USD
104227,r15d00000000563,DOLEUSTX*R8,434.000,7,RECONCILED,434.000,USD
104228,r15d00000000561,DOLEUSTX*R8,432.000,7,RECONCILED,432.000,USD
104229,r15d00000000572,DOLEUSTX*R8,443.000,7,RECONCILED,443.000,USD
104230,r15d00000000575,DOLEUSTX*R8,446.000,7,RECONCILED,446.000,USD
104231,r15d00000000565,DOLEUSTX*R8,436.000,7,RECONCILED,436.000,USD
104232,r15d00000000566,DOLEUSTX*R8,437.000,7,RECONCILED,437.000,USD
104233,r15d00000000577,DOLEUSTX*R8,448.000,7,RECONCILED,448.000,USD
104234,r15d00000000571,DOLEUSTX*R8,442.000,7,RECONCILED,442.000,USD
104235,r15d00000000570,DOLEUSTX*R8,441.000,7,RECONCILED,441.000,USD
104236,r15d00000000579,DOLEUSTX*R8,450.000,7,RECONCILED,450.000,USD
104237,r15d00000000569,DOLEUSTX*R8,440.000,7,RECONCILED,440.000,USD
104238,r15d00000000582,DOLEUSTX*R8,453.000,7,RECONCILED,453.000,USD
104239,r15d00000000574,DOLEUSTX*R8,445.000,7,RECONCILED,445.000,USD
104240,r15d00000000583,DOLEUSTX*R8,454.000,7,RECONCILED,454.000,USD
104241,r15d00000000573,DOLEUSTX*R8,444.000,7,RECONCILED,444.000,USD
104242,r15d00000000585,DOLEUSTX*R8,456.000,7,RECONCILED,456.000,USD
104243,r15d00000000580,DOLEUSTX*R8,451.000,7,RECONCILED,451.000,USD
104244,r15d00000000587,DOLEUSTX*R8,458.000,7,RECONCILED,458.000,USD
104245,r15d00000000589,DOLEUSTX*R8,460.000,7,RECONCILED,460.000,USD
104246,r15d00000000591,DOLEUSTX*R8,462.000,7,RECONCILED,462.000,USD
104247,r15d00000000581,DOLEUSTX*R8,452.000,7,RECONCILED,452.000,USD
104248,r15d00000000576,DOLEUSTX*R8,447.000,7,RECONCILED,447.000,USD
104249,r15d00000000593,DOLEUSTX*R8,464.000,7,RECONCILED,464.000,USD
104250,r15d00000000588,DOLEUSTX*R8,459.000,7,RECONCILED,459.000,USD
104251,r15d00000000595,DOLEUSTX*R8,466.000,7,RECONCILED,466.000,USD
104252,r15d00000000597,DOLEUSTX*R8,468.000,7,RECONCILED,468.000,USD
104253,r15d00000000592,DOLEUSTX*R8,463.000,7,RECONCILED,463.000,USD
104254,r15d00000000598,DOLEUSTX*R8,469.000,7,RECONCILED,469.000,USD
104255,r15d00000000594,DOLEUSTX*R8,465.000,7,RECONCILED,465.000,USD
104256,r15d00000000602,DOLEUSTX*R8,473.000,7,RECONCILED,473.000,USD
104257,r15d00000000600,DOLEUSTX*R8,471.000,7,RECONCILED,471.000,USD
104258,r15d00000000578,DOLEUSTX*R8,449.000,7,RECONCILED,449.000,USD
104259,r15d00000000608,DOLEUSTX*R8,479.000,7,RECONCILED,479.000,USD
104260,r15d00000000584,DOLEUSTX*R8,455.000,7,RECONCILED,455.000,USD
104261,r15d00000000604,DOLEUSTX*R8,475.000,7,RECONCILED,475.000,USD
104262,r15d00000000586,DOLEUSTX*R8,457.000,7,RECONCILED,457.000,USD
104263,r15d00000000606,DOLEUSTX*R8,477.000,7,RECONCILED,477.000,USD
104264,r15d00000000599,DOLEUSTX*R8,470.000,7,RECONCILED,470.000,USD
104265,r15d00000000603,DOLEUSTX*R8,474.000,7,RECONCILED,474.000,USD
104266,r15d00000000610,DOLEUSTX*R8,481.000,7,RECONCILED,481.000,USD
104267,r15d00000000590,DOLEUSTX*R8,461.000,7,RECONCILED,461.000,USD
104268,r15d00000000612,DOLEUSTX*R8,483.000,7,RECONCILED,483.000,USD
104269,r15d00000000616,DOLEUSTX*R8,487.000,7,RECONCILED,487.000,USD
104270,r15d00000000607,DOLEUSTX*R8,478.000,7,RECONCILED,478.000,USD
104271,r15d00000000596,DOLEUSTX*R8,467.000,7,RECONCILED,467.000,USD
104272,r15d00000000613,DOLEUSTX*R8,484.000,7,RECONCILED,484.000,USD
104273,r15d00000000611,DOLEUSTX*R8,482.000,7,RECONCILED,482.000,USD
104274,r15d00000000601,DOLEUSTX*R8,472.000,7,RECONCILED,472.000,USD
104275,r15d00000000618,DOLEUSTX*R8,489.000,7,RECONCILED,489.000,USD
104276,r15d00000000605,DOLEUSTX*R8,476.000,7,RECONCILED,476.000,USD
104277,r15d00000000620,DOLEUSTX*R8,491.000,7,RECONCILED,491.000,USD
104278,r15d00000000621,DOLEUSTX*R8,492.000,7,RECONCILED,492.000,USD
104279,r15d00000000617,DOLEUSTX*R8,488.000,7,RECONCILED,488.000,USD
104280,r15d00000000623,DOLEUSTX*R8,494.000,7,RECONCILED,494.000,USD
104281,r15d00000000609,DOLEUSTX*R8,480.000,7,RECONCILED,480.000,USD
104282,r15d00000000624,DOLEUSTX*R8,495.000,7,RECONCILED,495.000,USD
104283,r15d00000000625,DOLEUSTX*R8,496.000,7,RECONCILED,496.000,USD
104284,r15d00000000615,DOLEUSTX*R8,486.000,7,RECONCILED,486.000,USD
104285,r15d00000000627,DOLEUSTX*R8,498.000,7,RECONCILED,498.000,USD
104286,r15d00000000629,DOLEUSTX*R8,500.000,7,RECONCILED,500.000,USD
104287,r15d00000000628,DOLEUSTX*R8,499.000,7,RECONCILED,499.000,USD
104288,r15d00000000634,DOLEUSTX*R8,505.000,7,RECONCILED,505.000,USD
104289,r15d00000000614,DOLEUSTX*R8,485.000,7,RECONCILED,485.000,USD
104290,r15d00000000631,DOLEUSTX*R8,502.000,7,RECONCILED,502.000,USD
104291,r15d00000000630,DOLEUSTX*R8,501.000,7,RECONCILED,501.000,USD
104292,r15d00000000619,DOLEUSTX*R8,490.000,7,RECONCILED,490.000,USD
104293,r15d00000000633,DOLEUSTX*R8,504.000,7,RECONCILED,504.000,USD
104294,r15d00000000635,DOLEUSTX*R8,506.000,7,RECONCILED,506.000,USD
104295,r15d00000000640,DOLEUSTX*R8,511.000,7,RECONCILED,511.000,USD
104296,r15d00000000622,DOLEUSTX*R8,493.000,7,RECONCILED,493.000,USD
104297,r15d00000000638,DOLEUSTX*R8,509.000,7,RECONCILED,509.000,USD
104298,r15d00000000644,DOLEUSTX*R8,515.000,7,RECONCILED,515.000,USD
104299,r15d00000000637,DOLEUSTX*R8,508.000,7,RECONCILED,508.000,USD
104300,r15d00000000639,DOLEUSTX*R8,510.000,7,RECONCILED,510.000,USD
104301,r15d00000000626,DOLEUSTX*R8,497.000,7,RECONCILED,497.000,USD
104302,r15d00000000643,DOLEUSTX*R8,514.000,7,RECONCILED,514.000,USD
104303,r15d00000000651,DOLEUSTX*R8,522.000,7,RECONCILED,522.000,USD
104304,r15d00000000645,DOLEUSTX*R8,516.000,7,RECONCILED,516.000,USD
104305,r15d00000000642,DOLEUSTX*R8,513.000,7,RECONCILED,513.000,USD
104306,r15d00000000652,DOLEUSTX*R8,523.000,7,RECONCILED,523.000,USD
104307,r15d00000000632,DOLEUSTX*R8,503.000,7,RECONCILED,503.000,USD
104308,r15d00000000646,DOLEUSTX*R8,517.000,7,RECONCILED,517.000,USD
104309,r15d00000000650,DOLEUSTX*R8,521.000,7,RECONCILED,521.000,USD
104310,r15d00000000636,DOLEUSTX*R8,507.000,7,RECONCILED,507.000,USD
104311,r15d00000000655,DOLEUSTX*R8,526.000,7,RECONCILED,526.000,USD
104312,r15d00000000641,DOLEUSTX*R8,512.000,7,RECONCILED,512.000,USD
104313,r15d00000000654,DOLEUSTX*R8,525.000,7,RECONCILED,525.000,USD
104314,r15d00000000657,DOLEUSTX*R8,528.000,7,RECONCILED,528.000,USD
104315,r15d00000000660,DOLEUSTX*R8,531.000,7,RECONCILED,531.000,USD
104316,r15d00000000647,DOLEUSTX*R8,518.000,7,RECONCILED,518.000,USD
104317,r15d00000000661,DOLEUSTX*R8,532.000,7,RECONCILED,532.000,USD
104318,r15d00000000649,DOLEUSTX*R8,520.000,7,RECONCILED,520.000,USD
104319,r15d00000000664,DOLEUSTX*R8,535.000,7,RECONCILED,535.000,USD
104320,r15d00000000667,DOLEUSTX*R8,538.000,7,RECONCILED,538.000,USD
104321,r15d00000000665,DOLEUSTX*R8,536.000,7,RECONCILED,536.000,USD
104322,r15d00000000648,DOLEUSTX*R8,519.000,7,RECONCILED,519.000,USD
104323,r15d00000000653,DOLEUSTX*R8,524.000,7,RECONCILED,524.000,USD
104324,r15d00000000668,DOLEUSTX*R8,539.000,7,RECONCILED,539.000,USD
104325,r15d00000000672,DOLEUSTX*R8,543.000,7,RECONCILED,543.000,USD
104326,r15d00000000656,DOLEUSTX*R8,527.000,7,RECONCILED,527.000,USD
104327,r15d00000000658,DOLEUSTX*R8,529.000,7,RECONCILED,529.000,USD
104328,r15d00000000659,DOLEUSTX*R8,530.000,7,RECONCILED,530.000,USD
104329,r15d00000000673,DOLEUSTX*R8,544.000,7,RECONCILED,544.000,USD
104330,r15d00000000675,DOLEUSTX*R8,546.000,7,RECONCILED,546.000,USD
104331,r15d00000000666,DOLEUSTX*R8,537.000,7,RECONCILED,537.000,USD
104332,r15d00000000679,DOLEUSTX*R8,550.000,7,RECONCILED,550.000,USD
104333,r15d00000000662,DOLEUSTX*R8,533.000,7,RECONCILED,533.000,USD
104334,r15d00000000663,DOLEUSTX*R8,534.000,7,RECONCILED,534.000,USD
104335,r15d00000000680,DOLEUSTX*R8,551.000,7,RECONCILED,551.000,USD
104336,r15d00000000669,DOLEUSTX*R8,540.000,7,RECONCILED,540.000,USD
104337,r15d00000000683,DOLEUSTX*R8,554.000,7,RECONCILED,554.000,USD
104338,r15d00000000684,DOLEUSTX*R8,555.000,7,RECONCILED,555.000,USD
104339,r15d00000000686,DOLEUSTX*R8,557.000,7,RECONCILED,557.000,USD
104340,r15d00000000670,DOLEUSTX*R8,541.000,7,RECONCILED,541.000,USD
104341,r15d00000000685,DOLEUSTX*R8,556.000,7,RECONCILED,556.000,USD
104342,r15d00000000671,DOLEUSTX*R8,542.000,7,RECONCILED,542.000,USD
104343,r15d00000000674,DOLEUSTX*R8,545.000,7,RECONCILED,545.000,USD
104344,r15d00000000690,DOLEUSTX*R8,561.000,7,RECONCILED,561.000,USD
104345,r15d00000000689,DOLEUSTX*R8,560.000,7,RECONCILED,560.000,USD
104346,r15d00000000677,DOLEUSTX*R8,548.000,7,RECONCILED,548.000,USD
104347,r15d00000000678,DOLEUSTX*R8,549.000,7,RECONCILED,549.000,USD
104348,r15d00000000695,DOLEUSTX*R8,566.000,7,RECONCILED,566.000,USD
104349,r15d00000000693,DOLEUSTX*R8,564.000,7,RECONCILED,564.000,USD
104350,r15d00000000681,DOLEUSTX*R8,552.000,7,RECONCILED,552.000,USD
104351,r15d00000000676,DOLEUSTX*R8,547.000,7,RECONCILED,547.000,USD
104352,r15d00000000687,DOLEUSTX*R8,558.000,7,RECONCILED,558.000,USD
104353,r15d00000000682,DOLEUSTX*R8,553.000,7,RECONCILED,553.000,USD
104354,r15d00000000697,DOLEUSTX*R8,568.000,7,RECONCILED,568.000,USD
104355,r15d00000000696,DOLEUSTX*R8,567.000,7,RECONCILED,567.000,USD
104356,r15d00000000699,DOLEUSTX*R8,570.000,7,RECONCILED,570.000,USD
104357,r15d00000000691,DOLEUSTX*R8,562.000,7,RECONCILED,562.000,USD
104358,r15d00000000688,DOLEUSTX*R8,559.000,7,RECONCILED,559.000,USD
104359,r15d00000000703,DOLEUSTX*R8,574.000,7,RECONCILED,574.000,USD
104360,r15d00000000692,DOLEUSTX*R8,563.000,7,RECONCILED,563.000,USD
104361,r15d00000000704,DOLEUSTX*R8,575.000,7,RECONCILED,575.000,USD
104362,r15d00000000694,DOLEUSTX*R8,565.000,7,RECONCILED,565.000,USD
104363,r15d00000000708,DOLEUSTX*R8,579.000,7,RECONCILED,579.000,USD
104364,r15d00000000700,DOLEUSTX*R8,571.000,7,RECONCILED,571.000,USD
