ID,REFERENCE_ID,AMOUNT,EXCHANGE_RATE,STATUS_CODE,STATUS_DESCRIPTION,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID,PROCESS_NUMBER
104027,r15d00000000358,229.000,,7,IN PROGRESS,RECONCILED,229.000,USD,98711904
104028,r15d00000000360,231.000,,7,IN PROGRESS,RECONCILED,231.000,USD,57483533
104029,r15d00000000377,248.000,,7,IN PROGRESS,RECONCILED,248.000,USD,20585424
104030,r15d00000000373,244.000,,7,IN PROGRESS,RECONCILED,244.000,USD,81606167
104031,r15d00000000364,235.000,,7,IN PROGRESS,RECONCILED,235.000,USD,90069180
104032,r15d00000000366,237.000,,7,IN PROGRESS,RECONCILED,237.000,USD,39446942
104034,r15d00000000378,249.000,,7,IN PROGRESS,RECONCILED,249.000,USD,67676971
104033,r15d00000000382,253.000,,7,IN PROGRESS,RECONCILED,253.000,USD,97869887
104035,r15d00000000381,252.000,,7,IN PROGRESS,RECONCILED,252.000,USD,67578627
104036,r15d00000000372,243.000,,7,IN PROGRESS,RECONCILED,243.000,USD,35913539
104038,r15d00000000369,240.000,,7,IN PROGRESS,RECONCILED,240.000,USD,73682113
104037,r15d00000000367,238.000,,7,IN PROGRESS,RECONCILED,238.000,USD,15444121
104040,r15d00000000371,242.000,,7,IN PROGRESS,RECONCILED,242.000,USD,69736572
104039,r15d00000000374,245.000,,7,IN PROGRESS,RECONCILED,245.000,USD,44981134
104041,r15d00000000384,255.000,,7,IN PROGRESS,RECONCILED,255.000,USD,71386075
104042,r15d00000000386,257.000,,7,IN PROGRESS,RECONCILED,257.000,USD,13768262
104043,r15d00000000389,260.000,,7,IN PROGRESS,RECONCILED,260.000,USD,42426947
104044,r15d00000000388,259.000,,7,IN PROGRESS,RECONCILED,259.000,USD,59579200
104045,r15d00000000379,250.000,,7,IN PROGRESS,RECONCILED,250.000,USD,85739639
104046,r15d00000000375,246.000,,7,IN PROGRESS,RECONCILED,246.000,USD,23733051
104047,r15d00000000394,265.000,,7,IN PROGRESS,RECONCILED,265.000,USD,27429698
104048,r15d00000000376,247.000,,7,IN PROGRESS,RECONCILED,247.000,USD,52094214
104049,r15d00000000391,262.000,,7,IN PROGRESS,RECONCILED,262.000,USD,88830286
104050,r15d00000000383,254.000,,7,IN PROGRESS,RECONCILED,254.000,USD,44016185
104051,r15d00000000380,251.000,,7,IN PROGRESS,RECONCILED,251.000,USD,20828793
104052,r15d00000000397,268.000,,7,IN PROGRESS,RECONCILED,268.000,USD,15862330
104053,r15d00000000385,256.000,,7,IN PROGRESS,RECONCILED,256.000,USD,24524394
104054,r15d00000000396,267.000,,7,IN PROGRESS,RECONCILED,267.000,USD,69027189
104055,r15d00000000401,272.000,,7,IN PROGRESS,RECONCILED,272.000,USD,35053664
104057,r15d00000000400,271.000,,7,IN PROGRESS,RECONCILED,271.000,USD,70501420
104056,r15d00000000390,261.000,,7,IN PROGRESS,RECONCILED,261.000,USD,85966287
104058,r15d00000000403,274.000,,7,IN PROGRESS,RECONCILED,274.000,USD,58967155
104059,r15d00000000407,278.000,,7,IN PROGRESS,RECONCILED,278.000,USD,45671015
104060,r15d00000000392,263.000,,7,IN PROGRESS,RECONCILED,263.000,USD,36717664
104061,r15d00000000405,276.000,,7,IN PROGRESS,RECONCILED,276.000,USD,12782910
104062,r15d00000000398,269.000,,7,IN PROGRESS,RECONCILED,269.000,USD,65732872
104063,r15d00000000387,258.000,,7,IN PROGRESS,RECONCILED,258.000,USD,46872516
104064,r15d00000000408,279.000,,7,IN PROGRESS,RECONCILED,279.000,USD,32224138
104065,r15d00000000406,277.000,,7,IN PROGRESS,RECONCILED,277.000,USD,39204821
104066,r15d00000000393,264.000,,7,IN PROGRESS,RECONCILED,264.000,USD,90881694
104067,r15d00000000413,284.000,,7,IN PROGRESS,RECONCILED,284.000,USD,97204227
104068,r15d00000000412,283.000,,7,IN PROGRESS,RECONCILED,283.000,USD,67885957
104070,r15d00000000411,282.000,,7,IN PROGRESS,RECONCILED,282.000,USD,19529106
104069,r15d00000000395,266.000,,7,IN PROGRESS,RECONCILED,266.000,USD,31997502
104071,r15d00000000416,287.000,,7,IN PROGRESS,RECONCILED,287.000,USD,53926342
104072,r15d00000000417,288.000,,7,IN PROGRESS,RECONCILED,288.000,USD,17481058
104073,r15d00000000399,270.000,,7,IN PROGRESS,RECONCILED,270.000,USD,39991037
104074,r15d00000000410,281.000,,7,IN PROGRESS,RECONCILED,281.000,USD,24294479
104076,r15d00000000420,291.000,,7,IN PROGRESS,RECONCILED,291.000,USD,12674892
104075,r15d00000000419,290.000,,7,IN PROGRESS,RECONCILED,290.000,USD,24945468
104078,r15d00000000402,273.000,,7,IN PROGRESS,RECONCILED,273.000,USD,23811753
104077,r15d00000000415,286.000,,7,IN PROGRESS,RECONCILED,286.000,USD,64438565
104079,r15d00000000424,295.000,,7,IN PROGRESS,RECONCILED,295.000,USD,34684329
104081,r15d00000000404,275.000,,7,IN PROGRESS,RECONCILED,275.000,USD,98896966
104080,r15d00000000423,294.000,,7,IN PROGRESS,RECONCILED,294.000,USD,53912644
104082,r15d00000000418,289.000,,7,IN PROGRESS,RECONCILED,289.000,USD,79085559
104083,r15d00000000429,300.000,,7,IN PROGRESS,RECONCILED,300.000,USD,19281624
104084,r15d00000000428,299.000,,7,IN PROGRESS,RECONCILED,299.000,USD,64574515
104086,r15d00000000422,293.000,,7,IN PROGRESS,RECONCILED,293.000,USD,92964575
104085,r15d00000000409,280.000,,7,IN PROGRESS,RECONCILED,280.000,USD,91016537
104087,r15d00000000414,285.000,,7,IN PROGRESS,RECONCILED,285.000,USD,46493416
104089,r15d00000000435,306.000,,7,IN PROGRESS,RECONCILED,306.000,USD,23388699
104088,r15d00000000426,297.000,,7,IN PROGRESS,RECONCILED,297.000,USD,92145410
104090,r15d00000000432,303.000,,7,IN PROGRESS,RECONCILED,303.000,USD,88523751
104091,r15d00000000421,292.000,,7,IN PROGRESS,RECONCILED,292.000,USD,38856564
104092,r15d00000000431,302.000,,7,IN PROGRESS,RECONCILED,302.000,USD,74224259
104093,r15d00000000434,305.000,,7,IN PROGRESS,RECONCILED,305.000,USD,64627777
104094,r15d00000000437,308.000,,7,IN PROGRESS,RECONCILED,308.000,USD,16034616
104095,r15d00000000433,304.000,,7,IN PROGRESS,RECONCILED,304.000,USD,63430167
104096,r15d00000000425,296.000,,7,IN PROGRESS,RECONCILED,296.000,USD,87945321
104097,r15d00000000439,310.000,,7,IN PROGRESS,RECONCILED,310.000,USD,23075647
104098,r15d00000000427,298.000,,7,IN PROGRESS,RECONCILED,298.000,USD,99784489
104100,r15d00000000442,313.000,,7,IN PROGRESS,RECONCILED,313.000,USD,55409703
104099,r15d00000000440,311.000,,7,IN PROGRESS,RECONCILED,311.000,USD,37735939
104101,r15d00000000430,301.000,,7,IN PROGRESS,RECONCILED,301.000,USD,88516826
104102,r15d00000000441,312.000,,7,IN PROGRESS,RECONCILED,312.000,USD,61537383
104103,r15d00000000445,316.000,,7,IN PROGRESS,RECONCILED,316.000,USD,41079209
104104,r15d00000000444,315.000,,7,IN PROGRESS,RECONCILED,315.000,USD,56777860
104105,r15d00000000436,307.000,,7,IN PROGRESS,RECONCILED,307.000,USD,47815340
104106,r15d00000000448,319.000,,7,IN PROGRESS,RECONCILED,319.000,USD,96478026
104107,r15d00000000446,317.000,,7,IN PROGRESS,RECONCILED,317.000,USD,64920978
104108,r15d00000000447,318.000,,7,IN PROGRESS,RECONCILED,318.000,USD,69080915
104109,r15d00000000438,309.000,,7,IN PROGRESS,RECONCILED,309.000,USD,73053320
104110,r15d00000000454,325.000,,7,IN PROGRESS,RECONCILED,325.000,USD,98829674
104111,r15d00000000443,314.000,,7,IN PROGRESS,RECONCILED,314.000,USD,84673348
104112,r15d00000000452,323.000,,7,IN PROGRESS,RECONCILED,323.000,USD,98974688
104113,r15d00000000451,322.000,,7,IN PROGRESS,RECONCILED,322.000,USD,44663590
104114,r15d00000000457,328.000,,7,IN PROGRESS,RECONCILED,328.000,USD,65392735
104115,r15d00000000449,320.000,,7,IN PROGRESS,RECONCILED,320.000,USD,95219548
104116,r15d00000000456,327.000,,7,IN PROGRESS,RECONCILED,327.000,USD,61170358
104117,r15d00000000455,326.000,,7,IN PROGRESS,RECONCILED,326.000,USD,73729970
104118,r15d00000000450,321.000,,7,IN PROGRESS,RECONCILED,321.000,USD,28076522
104119,r15d00000000453,324.000,,7,IN PROGRESS,RECONCILED,324.000,USD,80301024
104120,r15d00000000462,333.000,,7,IN PROGRESS,RECONCILED,333.000,USD,72169274
104121,r15d00000000458,329.000,,7,IN PROGRESS,RECONCILED,329.000,USD,51113006
104123,r15d00000000459,330.000,,7,IN PROGRESS,RECONCILED,330.000,USD,14121558
104122,r15d00000000464,335.000,,7,IN PROGRESS,RECONCILED,335.000,USD,26498875
104124,r15d00000000461,332.000,,7,IN PROGRESS,RECONCILED,332.000,USD,58356133
104125,r15d00000000463,334.000,,7,IN PROGRESS,RECONCILED,334.000,USD,75848408
104126,r15d00000000469,340.000,,7,IN PROGRESS,RECONCILED,340.000,USD,35543326
104127,r15d00000000466,337.000,,7,IN PROGRESS,RECONCILED,337.000,USD,51408801
104128,r15d00000000467,338.000,,7,IN PROGRESS,RECONCILED,338.000,USD,20732798
104129,r15d00000000470,341.000,,7,IN PROGRESS,RECONCILED,341.000,USD,80552616
104130,r15d00000000471,342.000,,7,IN PROGRESS,RECONCILED,342.000,USD,22162168
104131,r15d00000000460,331.000,,7,IN PROGRESS,RECONCILED,331.000,USD,78702247
104132,r15d00000000472,343.000,,7,IN PROGRESS,RECONCILED,343.000,USD,12615032
104133,r15d00000000465,336.000,,7,IN PROGRESS,RECONCILED,336.000,USD,38534760
104135,r15d00000000477,348.000,,7,IN PROGRESS,RECONCILED,348.000,USD,91157956
104134,r15d00000000476,347.000,,7,IN PROGRESS,RECONCILED,347.000,USD,70431907
104136,r15d00000000474,345.000,,7,IN PROGRESS,RECONCILED,345.000,USD,29444261
104137,r15d00000000478,349.000,,7,IN PROGRESS,RECONCILED,349.000,USD,49401337
104138,r15d00000000468,339.000,,7,IN PROGRESS,RECONCILED,339.000,USD,93740901
104139,r15d00000000481,352.000,,7,IN PROGRESS,RECONCILED,352.000,USD,76466631
104140,r15d00000000479,350.000,,7,IN PROGRESS,RECONCILED,350.000,USD,52416429
104141,r15d00000000482,353.000,,7,IN PROGRESS,RECONCILED,353.000,USD,57287987
104142,r15d00000000473,344.000,,7,IN PROGRESS,RECONCILED,344.000,USD,78416094
104143,r15d00000000484,355.000,,7,IN PROGRESS,RECONCILED,355.000,USD,45398075
104144,r15d00000000483,354.000,,7,IN PROGRESS,RECONCILED,354.000,USD,37080704
104145,r15d00000000486,357.000,,7,IN PROGRESS,RECONCILED,357.000,USD,93505649
104146,r15d00000000475,346.000,,7,IN PROGRESS,RECONCILED,346.000,USD,53265614
104147,r15d00000000488,359.000,,7,IN PROGRESS,RECONCILED,359.000,USD,53821955
104148,r15d00000000490,361.000,,7,IN PROGRESS,RECONCILED,361.000,USD,55206628
104149,r15d00000000480,351.000,,7,IN PROGRESS,RECONCILED,351.000,USD,93287056
104150,r15d00000000489,360.000,,7,IN PROGRESS,RECONCILED,360.000,USD,14370049
104151,r15d00000000485,356.000,,7,IN PROGRESS,RECONCILED,356.000,USD,24324911
104152,r15d00000000492,363.000,,7,IN PROGRESS,RECONCILED,363.000,USD,24156166
104153,r15d00000000493,364.000,,7,IN PROGRESS,RECONCILED,364.000,USD,26853360
104154,r15d00000000495,366.000,,7,IN PROGRESS,RECONCILED,366.000,USD,76687953
104155,r15d00000000487,358.000,,7,IN PROGRESS,RECONCILED,358.000,USD,62153076
104156,r15d00000000497,368.000,,7,IN PROGRESS,RECONCILED,368.000,USD,18167781
104157,r15d00000000496,367.000,,7,IN PROGRESS,RECONCILED,367.000,USD,78043595
104158,r15d00000000498,369.000,,7,IN PROGRESS,RECONCILED,369.000,USD,16218579
104159,r15d00000000500,371.000,,7,IN PROGRESS,RECONCILED,371.000,USD,51315587
104160,r15d00000000491,362.000,,7,IN PROGRESS,RECONCILED,362.000,USD,33244135
104161,r15d00000000499,370.000,,7,IN PROGRESS,RECONCILED,370.000,USD,14970919
104162,r15d00000000503,374.000,,7,IN PROGRESS,RECONCILED,374.000,USD,88042314
104163,r15d00000000504,375.000,,7,IN PROGRESS,RECONCILED,375.000,USD,84448641
104164,r15d00000000502,373.000,,7,IN PROGRESS,RECONCILED,373.000,USD,16242792
104165,r15d00000000508,379.000,,7,IN PROGRESS,RECONCILED,379.000,USD,51182546
104166,r15d00000000507,378.000,,7,IN PROGRESS,RECONCILED,378.000,USD,44821575
104167,r15d00000000494,365.000,,7,IN PROGRESS,RECONCILED,365.000,USD,91689526
104168,r15d00000000509,380.000,,7,IN PROGRESS,RECONCILED,380.000,USD,99769803
104169,r15d00000000506,377.000,,7,IN PROGRESS,RECONCILED,377.000,USD,60021988
104170,r15d00000000513,384.000,,7,IN PROGRESS,RECONCILED,384.000,USD,70356395
104171,r15d00000000515,386.000,,7,IN PROGRESS,RECONCILED,386.000,USD,11269902
104172,r15d00000000520,391.000,,7,IN PROGRESS,RECONCILED,391.000,USD,49873983
104173,r15d00000000516,387.000,,7,IN PROGRESS,RECONCILED,387.000,USD,89228829
104174,r15d00000000511,382.000,,7,IN PROGRESS,RECONCILED,382.000,USD,81066173
104175,r15d00000000523,394.000,,7,IN PROGRESS,RECONCILED,394.000,USD,99664775
104176,r15d00000000514,385.000,,7,IN PROGRESS,RECONCILED,385.000,USD,76050374
104177,r15d00000000519,390.000,,7,IN PROGRESS,RECONCILED,390.000,USD,44174949
104178,r15d00000000526,397.000,,7,IN PROGRESS,RECONCILED,397.000,USD,65947888
104179,r15d00000000501,372.000,,7,IN PROGRESS,RECONCILED,372.000,USD,23538811
104181,r15d00000000517,388.000,,7,IN PROGRESS,RECONCILED,388.000,USD,61558131
104180,r15d00000000525,396.000,,7,IN PROGRESS,RECONCILED,396.000,USD,84599457
104182,r15d00000000530,401.000,,7,IN PROGRESS,RECONCILED,401.000,USD,17517411
104183,r15d00000000505,376.000,,7,IN PROGRESS,RECONCILED,376.000,USD,90014482
104184,r15d00000000524,395.000,,7,IN PROGRESS,RECONCILED,395.000,USD,74822072
104185,r15d00000000510,381.000,,7,IN PROGRESS,RECONCILED,381.000,USD,94230144
104186,r15d00000000529,400.000,,7,IN PROGRESS,RECONCILED,400.000,USD,58630455
104187,r15d00000000537,408.000,,7,IN PROGRESS,RECONCILED,408.000,USD,29291321
104188,r15d00000000536,407.000,,7,IN PROGRESS,RECONCILED,407.000,USD,42054482
104189,r15d00000000512,383.000,,7,IN PROGRESS,RECONCILED,383.000,USD,76671079
104190,r15d00000000532,403.000,,7,IN PROGRESS,RECONCILED,403.000,USD,48992204
104191,r15d00000000518,389.000,,7,IN PROGRESS,RECONCILED,389.000,USD,87053924
104192,r15d00000000527,398.000,,7,IN PROGRESS,RECONCILED,398.000,USD,64954169
104193,r15d00000000538,409.000,,7,IN PROGRESS,RECONCILED,409.000,USD,36149404
104194,r15d00000000521,392.000,,7,IN PROGRESS,RECONCILED,392.000,USD,25962605
104195,r15d00000000531,402.000,,7,IN PROGRESS,RECONCILED,402.000,USD,46777109
104196,r15d00000000543,414.000,,7,IN PROGRESS,RECONCILED,414.000,USD,57953004
104197,r15d00000000522,393.000,,7,IN PROGRESS,RECONCILED,393.000,USD,11270649
104198,r15d00000000541,412.000,,7,IN PROGRESS,RECONCILED,412.000,USD,16303731
104199,r15d00000000533,404.000,,7,IN PROGRESS,RECONCILED,404.000,USD,42115171
104200,r15d00000000528,399.000,,7,IN PROGRESS,RECONCILED,399.000,USD,82314633
104201,r15d00000000546,417.000,,7,IN PROGRESS,RECONCILED,417.000,USD,62464840
104202,r15d00000000547,418.000,,7,IN PROGRESS,RECONCILED,418.000,USD,73927078
104204,r15d00000000540,411.000,,7,IN PROGRESS,RECONCILED,411.000,USD,24270326
104203,r15d00000000551,422.000,,7,IN PROGRESS,RECONCILED,422.000,USD,30903203
104205,r15d00000000534,405.000,,7,IN PROGRESS,RECONCILED,405.000,USD,30434676
104206,r15d00000000549,420.000,,7,IN PROGRESS,RECONCILED,420.000,USD,32634987
104207,r15d00000000542,413.000,,7,IN PROGRESS,RECONCILED,413.000,USD,70164551
104208,r15d00000000535,406.000,,7,IN PROGRESS,RECONCILED,406.000,USD,82375337
104209,r15d00000000539,410.000,,7,IN PROGRESS,RECONCILED,410.000,USD,32124019
104210,r15d00000000545,416.000,,7,IN PROGRESS,RECONCILED,416.000,USD,80639862
104211,r15d00000000557,428.000,,7,IN PROGRESS,RECONCILED,428.000,USD,49916461
104212,r15d00000000554,425.000,,7,IN PROGRESS,RECONCILED,425.000,USD,32854951
104213,r15d00000000555,426.000,,7,IN PROGRESS,RECONCILED,426.000,USD,11838729
104214,r15d00000000556,427.000,,7,IN PROGRESS,RECONCILED,427.000,USD,98611252
104215,r15d00000000544,415.000,,7,IN PROGRESS,RECONCILED,415.000,USD,94588386
104216,r15d00000000550,421.000,,7,IN PROGRESS,RECONCILED,421.000,USD,42879565
104217,r15d00000000553,424.000,,7,IN PROGRESS,RECONCILED,424.000,USD,83988088
104218,r15d00000000548,419.000,,7,IN PROGRESS,RECONCILED,419.000,USD,87355388
104219,r15d00000000562,433.000,,7,IN PROGRESS,RECONCILED,433.000,USD,93371635
104220,r15d00000000560,431.000,,7,IN PROGRESS,RECONCILED,431.000,USD,88248751
104221,r15d00000000568,439.000,,7,IN PROGRESS,RECONCILED,439.000,USD,99087083
104222,r15d00000000552,423.000,,7,IN PROGRESS,RECONCILED,423.000,USD,59398155
104223,r15d00000000564,435.000,,7,IN PROGRESS,RECONCILED,435.000,USD,88847440
104224,r15d00000000559,430.000,,7,IN PROGRESS,RECONCILED,430.000,USD,57666564
104225,r15d00000000558,429.000,,7,IN PROGRESS,RECONCILED,429.000,USD,52150993
104226,r15d00000000567,438.000,,7,IN PROGRESS,RECONCILED,438.000,USD,19555338
104227,r15d00000000563,434.000,,7,IN PROGRESS,RECONCILED,434.000,USD,26680098
104228,r15d00000000561,432.000,,7,IN PROGRESS,RECONCILED,432.000,USD,54641359
104229,r15d00000000572,443.000,,7,IN PROGRESS,RECONCILED,443.000,USD,17855430
104230,r15d00000000575,446.000,,7,IN PROGRESS,RECONCILED,446.000,USD,34015823
104232,r15d00000000566,437.000,,7,IN PROGRESS,RECONCILED,437.000,USD,31880582
104231,r15d00000000565,436.000,,7,IN PROGRESS,RECONCILED,436.000,USD,99690921
104233,r15d00000000577,448.000,,7,IN PROGRESS,RECONCILED,448.000,USD,77857743
104234,r15d00000000571,442.000,,7,IN PROGRESS,RECONCILED,442.000,USD,67547761
104235,r15d00000000570,441.000,,7,IN PROGRESS,RECONCILED,441.000,USD,65079321
104236,r15d00000000579,450.000,,7,IN PROGRESS,RECONCILED,450.000,USD,45126906
104237,r15d00000000569,440.000,,7,IN PROGRESS,RECONCILED,440.000,USD,47997895
104238,r15d00000000582,453.000,,7,IN PROGRESS,RECONCILED,453.000,USD,51104041
104239,r15d00000000574,445.000,,7,IN PROGRESS,RECONCILED,445.000,USD,28542334
104240,r15d00000000583,454.000,,7,IN PROGRESS,RECONCILED,454.000,USD,42344203
104241,r15d00000000573,444.000,,7,IN PROGRESS,RECONCILED,444.000,USD,65863347
104242,r15d00000000585,456.000,,7,IN PROGRESS,RECONCILED,456.000,USD,41840074
104243,r15d00000000580,451.000,,7,IN PROGRESS,RECONCILED,451.000,USD,98762475
104244,r15d00000000587,458.000,,7,IN PROGRESS,RECONCILED,458.000,USD,15205945
104245,r15d00000000589,460.000,,7,IN PROGRESS,RECONCILED,460.000,USD,80834059
104246,r15d00000000591,462.000,,7,IN PROGRESS,RECONCILED,462.000,USD,53040702
104247,r15d00000000581,452.000,,7,IN PROGRESS,RECONCILED,452.000,USD,66775048
104248,r15d00000000576,447.000,,7,IN PROGRESS,RECONCILED,447.000,USD,71085378
104249,r15d00000000593,464.000,,7,IN PROGRESS,RECONCILED,464.000,USD,77210227
104250,r15d00000000588,459.000,,7,IN PROGRESS,RECONCILED,459.000,USD,63461288
104251,r15d00000000595,466.000,,7,IN PROGRESS,RECONCILED,466.000,USD,36822207
104252,r15d00000000597,468.000,,7,IN PROGRESS,RECONCILED,468.000,USD,53735155
104253,r15d00000000592,463.000,,7,IN PROGRESS,RECONCILED,463.000,USD,53728674
104254,r15d00000000598,469.000,,7,IN PROGRESS,RECONCILED,469.000,USD,23599167
104255,r15d00000000594,465.000,,7,IN PROGRESS,RECONCILED,465.000,USD,44243668
104256,r15d00000000602,473.000,,7,IN PROGRESS,RECONCILED,473.000,USD,62638968
104257,r15d00000000600,471.000,,7,IN PROGRESS,RECONCILED,471.000,USD,24721488
104258,r15d00000000578,449.000,,7,IN PROGRESS,RECONCILED,449.000,USD,43095132
104259,r15d00000000608,479.000,,7,IN PROGRESS,RECONCILED,479.000,USD,89322265
104260,r15d00000000584,455.000,,7,IN PROGRESS,RECONCILED,455.000,USD,98750910
104261,r15d00000000604,475.000,,7,IN PROGRESS,RECONCILED,475.000,USD,12336994
104262,r15d00000000586,457.000,,7,IN PROGRESS,RECONCILED,457.000,USD,97956200
104263,r15d00000000606,477.000,,7,IN PROGRESS,RECONCILED,477.000,USD,65032381
104264,r15d00000000599,470.000,,7,IN PROGRESS,RECONCILED,470.000,USD,97625263
104265,r15d00000000603,474.000,,7,IN PROGRESS,RECONCILED,474.000,USD,22820203
104266,r15d00000000610,481.000,,7,IN PROGRESS,RECONCILED,481.000,USD,26478866
104267,r15d00000000590,461.000,,7,IN PROGRESS,RECONCILED,461.000,USD,78973452
104268,r15d00000000612,483.000,,7,IN PROGRESS,RECONCILED,483.000,USD,51922870
104269,r15d00000000616,487.000,,7,IN PROGRESS,RECONCILED,487.000,USD,42101837
104270,r15d00000000607,478.000,,7,IN PROGRESS,RECONCILED,478.000,USD,82205001
104271,r15d00000000596,467.000,,7,IN PROGRESS,RECONCILED,467.000,USD,52918325
104272,r15d00000000613,484.000,,7,IN PROGRESS,RECONCILED,484.000,USD,52893678
104273,r15d00000000611,482.000,,7,IN PROGRESS,RECONCILED,482.000,USD,66277753
104274,r15d00000000601,472.000,,7,IN PROGRESS,RECONCILED,472.000,USD,54542349
104275,r15d00000000618,489.000,,7,IN PROGRESS,RECONCILED,489.000,USD,25901089
104277,r15d00000000620,491.000,,7,IN PROGRESS,RECONCILED,491.000,USD,62019681
104276,r15d00000000605,476.000,,7,IN PROGRESS,RECONCILED,476.000,USD,97009420
104279,r15d00000000617,488.000,,7,IN PROGRESS,RECONCILED,488.000,USD,57415688
104278,r15d00000000621,492.000,,7,IN PROGRESS,RECONCILED,492.000,USD,84695838
104280,r15d00000000623,494.000,,7,IN PROGRESS,RECONCILED,494.000,USD,47035839
104282,r15d00000000624,495.000,,7,IN PROGRESS,RECONCILED,495.000,USD,17382429
104281,r15d00000000609,480.000,,7,IN PROGRESS,RECONCILED,480.000,USD,65982210
104283,r15d00000000625,496.000,,7,IN PROGRESS,RECONCILED,496.000,USD,69312091
104284,r15d00000000615,486.000,,7,IN PROGRESS,RECONCILED,486.000,USD,72489279
104285,r15d00000000627,498.000,,7,IN PROGRESS,RECONCILED,498.000,USD,89201957
104286,r15d00000000629,500.000,,7,IN PROGRESS,RECONCILED,500.000,USD,48909142
104287,r15d00000000628,499.000,,7,IN PROGRESS,RECONCILED,499.000,USD,59494172
104288,r15d00000000634,505.000,,7,IN PROGRESS,RECONCILED,505.000,USD,34202513
104289,r15d00000000614,485.000,,7,IN PROGRESS,RECONCILED,485.000,USD,65476129
104290,r15d00000000631,502.000,,7,IN PROGRESS,RECONCILED,502.000,USD,96179556
104291,r15d00000000630,501.000,,7,IN PROGRESS,RECONCILED,501.000,USD,70730593
104292,r15d00000000619,490.000,,7,IN PROGRESS,RECONCILED,490.000,USD,29624649
104293,r15d00000000633,504.000,,7,IN PROGRESS,RECONCILED,504.000,USD,85739575
104294,r15d00000000635,506.000,,7,IN PROGRESS,RECONCILED,506.000,USD,12438169
